id,campaign_id,coupon_id,customer_id,redemption_status
20188,29,934,612,0
2993,28,1086,538,0
87870,4,288,560,0
115165,27,583,1547,0
10369,28,65,316,0
29706,28,537,658,0
102937,28,661,1209,0
23929,17,652,1577,0
73951,4,633,976,0
107483,6,1045,1365,0
85881,4,226,792,0
59580,6,120,412,0
2051,1,410,121,0
6082,6,406,1398,0
88958,6,168,141,0
69175,30,109,634,0
109871,1,658,387,0
31601,7,1050,1291,0
116628,20,404,590,0
52495,6,406,485,0
34980,1,916,713,0
121060,4,233,763,0
97228,28,915,742,0
36531,15,286,71,0
106418,28,1085,353,0
47130,2,574,460,0
42717,4,180,1219,0
68277,9,442,1555,0
90223,6,123,855,0
29325,29,455,308,0
104184,27,957,621,0
9008,1,243,1534,0
96848,6,284,172,0
25063,28,73,1015,0
4926,21,666,610,0
98422,29,455,896,0
59746,4,387,1215,0
112151,24,444,480,0
22705,28,501,1216,1
97538,9,417,1156,0
35398,4,557,625,0
107102,6,1056,1352,0
29448,28,889,954,0
71278,1,1013,1320,0
127552,15,263,749,0
95909,3,759,71,0
57570,28,97,557,0
94804,6,422,1397,0
91153,28,793,1532,0
30045,28,772,428,0
16126,28,1018,1006,0
10210,28,269,886,0
78555,28,805,1277,0
108104,28,645,1311,0
81157,17,810,83,0
64930,21,470,283,0
36185,4,592,1453,0
19309,17,809,1578,0
121639,6,556,586,0
81339,4,201,676,0
113384,19,1105,957,0
3435,4,789,694,0
7026,4,717,1386,0
3151,19,279,1170,0
89827,17,173,911,0
117054,15,264,839,0
21962,20,671,1534,1
13292,6,850,75,0
64230,28,793,767,0
84956,27,801,661,1
116084,17,498,1266,0
66445,4,543,704,0
41947,28,90,1543,0
121961,30,1075,621,0
42276,27,869,1478,0
47850,30,779,1549,0
94461,22,104,807,0
117756,23,1035,556,0
62168,28,9,770,0
26777,28,885,14,0
35382,6,149,502,0
9409,6,510,917,0
29457,27,540,93,0
83819,27,590,1246,0
14982,27,492,1549,0
96880,16,689,724,0
36727,28,919,1367,0
8103,1,926,626,0
117974,6,149,1488,0
74335,9,899,863,0
104673,6,886,1372,0
106858,6,561,101,0
98910,6,26,552,0
14920,3,795,749,0
113202,13,878,886,0
88000,15,833,355,0
71261,30,107,250,0
56862,4,962,546,0
96476,4,419,487,0
17707,27,981,1315,1
82890,4,754,1182,1
98944,3,971,612,0
95051,16,662,1378,0
10761,19,279,923,0
84548,6,275,1413,0
25897,28,598,813,0
59891,28,981,270,0
42927,28,807,934,0
31426,9,442,453,0
125140,6,744,745,0
53901,14,655,274,0
63040,6,147,680,0
60460,28,65,539,0
100811,6,606,230,0
40280,4,225,985,0
116801,16,279,633,0
74763,13,522,957,0
120762,27,241,395,0
70089,6,118,620,0
83632,12,394,1192,0
117052,4,178,1124,0
62478,28,48,835,0
65884,6,144,1209,0
124674,4,1022,669,0
81481,28,6,247,0
35577,3,913,420,0
78091,6,450,1312,0
40618,4,470,288,0
9521,4,224,809,0
128374,21,1103,439,0
35578,23,613,1216,0
3023,9,618,40,0
66094,6,167,431,0
12123,14,549,78,0
51181,4,240,305,0
127775,27,869,1215,0
2496,2,1029,538,0
114019,28,12,1573,0
115720,1,1053,1458,0
55430,4,196,1262,0
39257,4,573,413,0
117940,14,549,1025,0
25360,15,396,735,0
9209,4,503,210,0
46447,4,290,1091,0
71887,4,1052,747,0
30857,28,54,966,0
39466,21,1043,685,0
54880,24,287,142,0
15718,28,922,1324,0
46599,9,899,515,0
50076,28,1073,1154,0
54591,4,412,300,0
32922,6,758,781,0
19732,1,451,1472,0
124705,28,722,28,0
124986,21,997,1256,0
26041,15,396,704,0
65099,6,1047,1125,0
8153,15,1094,64,0
70127,24,691,448,0
122700,29,689,534,0
26393,4,240,9,0
24109,24,705,962,0
88322,21,427,754,0
7358,21,678,679,0
114821,4,510,281,0
71732,4,510,499,0
65925,6,26,1413,0
62185,9,618,495,0
9038,27,869,557,1
112240,6,159,166,0
27728,6,161,1344,0
57510,15,721,578,0
63958,6,714,179,0
28128,21,249,1079,0
122111,6,542,455,0
10091,4,592,214,0
94080,4,1078,742,0
69450,28,96,1543,0
36206,28,87,1079,0
122560,15,726,468,0
14594,4,192,1356,0
74025,4,570,626,1
25713,1,305,27,0
61065,28,722,364,0
82894,15,726,886,0
65046,28,292,1463,0
68506,4,461,187,0
36128,17,1069,1360,0
56272,1,1019,606,0
17174,21,665,865,0
43017,6,281,484,0
114611,4,34,1231,0
78873,28,922,12,0
23064,6,1065,1100,0
96996,2,845,918,0
72601,1,299,1363,0
77711,28,269,416,0
95568,28,54,1356,0
36199,6,1021,1450,0
51539,1,908,1464,0
17525,28,782,590,0
18638,28,82,633,0
37148,6,130,1015,0
39721,28,906,1475,0
20494,14,999,319,0
37492,28,283,854,0
66597,28,1110,800,0
43503,28,812,1109,0
123192,15,396,153,0
117167,19,934,1544,0
105138,21,706,922,0
68357,6,909,1198,0
102457,27,801,1144,1
21518,4,411,277,0
5049,17,809,498,0
93259,4,175,1460,0
60505,28,970,44,0
72800,4,219,711,0
48442,6,919,375,0
10204,15,397,1469,0
108675,27,37,657,0
35257,4,191,604,0
66155,13,415,1133,0
7757,14,28,1558,0
85707,1,410,1071,0
468,28,624,85,0
49013,22,16,416,0
40519,6,120,319,0
105970,28,550,1131,0
108541,6,601,401,1
78294,14,688,243,0
85949,24,468,1036,0
128270,24,578,471,0
86868,15,671,1194,1
19831,16,431,52,0
23815,23,538,278,0
20291,24,635,1582,0
77870,28,1110,241,0
78999,6,281,1464,0
86584,17,583,19,0
57137,24,468,327,0
99172,4,180,165,0
93555,28,81,1187,0
40217,1,912,88,0
18403,13,1109,1383,0
2444,6,150,588,0
18233,4,207,80,0
77355,6,131,430,0
21698,6,121,359,0
39925,27,1079,518,0
17916,14,35,1190,0
66024,24,691,1505,0
51494,27,540,544,0
38951,6,672,171,0
91699,28,989,297,0
77382,17,810,498,0
61538,6,126,1147,0
11118,15,843,481,0
125290,13,295,315,0
12341,28,433,421,0
24683,4,592,537,0
37479,4,892,643,0
106099,6,386,1530,0
41047,16,662,1494,0
11974,9,599,1346,0
51180,23,243,1110,0
8584,1,304,111,0
8126,28,810,539,0
125262,15,840,432,0
52569,28,979,273,0
119616,28,808,910,0
123296,23,458,586,0
17324,28,738,228,0
123007,30,779,519,0
63636,4,577,1154,0
14595,28,559,131,0
70935,4,1014,1332,0
65004,6,734,251,0
128415,1,790,673,0
25849,1,367,1467,0
92548,28,92,589,0
25846,3,506,47,0
101301,6,165,88,0
112386,28,84,1460,0
96907,6,780,98,0
123894,28,1073,356,0
58441,28,9,4,0
48614,28,283,1309,0
69370,6,578,980,0
117853,13,1016,412,0
49730,16,996,226,0
84426,14,688,353,0
32863,30,1075,1529,0
31884,17,1077,498,0
33791,6,284,431,0
38906,24,989,474,0
57993,28,490,1272,0
123448,21,863,1375,0
56914,28,915,398,0
111203,6,627,111,0
5382,1,322,1550,0
4145,16,824,625,0
19294,27,492,132,0
38261,13,44,945,0
20456,16,280,1152,0
25875,6,127,1320,0
101638,1,340,950,0
9221,6,786,933,0
17775,13,816,1350,0
12397,15,404,1017,0
88608,27,540,357,0
63953,6,1045,676,0
57986,24,788,1319,0
58783,28,1059,664,0
95163,16,824,740,0
63984,19,663,234,0
113055,4,196,1494,0
125263,16,934,1563,0
22571,21,431,1026,0
8675,14,270,162,0
114104,4,224,257,0
48679,1,246,818,0
36249,14,270,801,0
36570,1,2,1310,0
45806,1,328,751,0
53341,4,195,113,0
34266,20,823,725,0
110549,22,791,413,0
44346,3,910,71,0
8849,6,167,1016,0
96384,2,1029,253,0
114332,4,29,1409,0
73227,6,1055,923,0
114253,23,868,1036,0
47076,13,527,772,0
75598,15,264,218,0
76794,4,1034,1388,0
99983,15,842,239,0
19070,4,30,1101,1
114910,6,485,1371,0
55941,4,848,1429,0
84585,9,932,14,0
70493,28,64,1383,0
50876,6,154,996,0
8883,4,186,1488,0
81497,23,416,1384,0
24689,27,38,66,0
24095,27,801,1433,0
74499,4,469,1270,0
37181,14,270,1441,0
77587,4,221,1452,0
77839,6,954,144,0
101329,23,416,792,0
17198,27,1079,742,0
104183,27,801,832,1
53152,6,468,324,0
78802,30,108,1382,0
5112,14,35,194,0
50975,21,574,490,0
99411,4,865,162,1
114330,4,1064,959,0
38027,28,102,58,0
85479,23,621,91,0
12198,16,996,418,0
2990,5,494,1378,0
29863,6,114,878,0
83337,19,967,1555,0
21508,28,66,554,0
104059,9,417,962,0
61434,27,907,1378,1
10838,28,1084,212,0
39927,19,893,1239,0
44194,1,611,639,0
121410,4,274,1378,0
26840,27,981,861,0
56664,21,1043,1547,0
33756,6,149,874,0
14312,4,1042,1105,0
79970,15,390,929,0
65642,9,442,1566,0
71866,17,583,1428,0
68946,15,834,676,0
119502,17,853,265,0
84533,1,529,1521,0
114590,6,137,509,0
45323,1,357,464,0
16581,6,141,1485,0
44351,17,498,680,0
67824,21,980,1464,0
54055,15,397,33,0
102874,1,925,1167,0
73288,4,34,1284,0
34836,28,810,543,0
82236,14,35,130,0
74119,6,115,593,0
79105,19,1043,1302,0
90033,6,418,1506,0
78486,4,412,790,0
95872,17,810,889,0
63313,6,530,713,0
90098,4,202,753,0
53961,15,864,1372,0
18738,27,869,1145,0
102873,24,607,1549,0
57279,19,1043,1368,0
3412,28,656,732,0
53437,3,759,1431,0
6176,28,879,1447,0
87163,28,544,662,0
54685,4,179,881,0
5799,6,504,1115,0
42510,4,557,49,0
82555,15,1094,951,0
49150,6,146,414,0
51281,28,707,1340,0
58196,27,452,900,0
80727,4,699,664,0
13680,21,794,412,0
78630,19,893,676,0
8739,27,907,546,1
112364,4,187,1056,0
52282,15,720,1485,0
23050,17,906,1428,0
82624,23,445,992,0
4086,4,199,965,0
119489,4,1060,209,0
7607,28,554,695,0
92549,17,673,620,0
56446,1,307,262,0
108158,6,1029,251,0
87288,15,390,501,0
51798,24,870,1068,0
84516,6,726,1464,0
22106,27,981,432,1
49262,6,731,708,0
92978,17,697,991,0
21033,28,623,727,0
2565,13,415,515,0
54198,23,448,659,0
98304,4,952,1488,0
97027,23,975,525,0
82534,28,6,483,0
128085,24,105,749,0
38807,28,65,396,0
15549,4,461,386,0
51919,6,159,1025,0
122755,6,719,645,0
61615,6,625,1558,1
107094,13,736,557,0
51391,28,804,1410,0
74054,6,892,488,0
78911,14,270,936,0
114787,15,842,230,0
117913,6,1065,752,0
22027,15,720,1178,0
10992,6,886,932,0
82409,27,583,1478,0
104453,6,1029,212,0
80789,6,892,565,0
90955,28,7,174,0
27792,4,210,83,0
24343,28,623,1004,0
103725,4,477,1293,0
68799,4,867,976,0
53383,6,786,132,0
32807,17,906,1023,0
41214,6,275,681,0
4217,17,583,82,0
122376,1,451,1061,0
26902,28,55,1204,0
70434,30,783,1285,0
88723,6,888,1124,0
45500,9,40,1192,0
81655,24,535,1573,0
41879,4,702,29,0
116455,22,895,704,0
81718,4,176,1142,0
73291,6,281,967,0
79933,17,1038,905,0
104140,21,331,1194,0
100576,13,816,1085,0
22959,1,545,1198,0
23877,28,490,1208,0
101044,6,133,1377,0
117711,4,694,1472,0
69066,28,567,38,0
12715,4,1008,281,0
79934,14,666,1070,0
26509,4,258,1502,0
39897,4,1045,687,0
71903,4,211,1460,0
21380,28,627,1581,0
118973,27,452,1377,0
27441,30,705,536,0
119841,1,288,204,0
24838,4,539,1341,0
125723,17,498,1360,0
110437,6,1108,756,0
67096,6,731,821,0
79402,30,1075,495,0
127454,6,960,1250,1
9805,25,628,1223,0
28011,28,1085,522,0
106305,28,711,1028,0
35347,4,274,891,0
101485,4,754,1513,0
110657,6,888,73,0
40583,4,1045,1580,0
20179,15,726,1259,0
8420,28,54,418,0
64694,27,981,748,0
21503,28,433,665,0
86847,24,468,998,0
84262,28,72,50,0
126983,4,1031,443,0
36083,1,514,387,0
39364,30,1063,407,0
28140,28,807,452,0
36530,29,259,1466,0
116579,1,377,153,0
42599,27,540,45,0
548,21,849,1335,0
37893,4,187,321,0
25541,13,1069,450,1
29284,28,658,43,0
96807,15,397,951,0
37801,4,1010,995,0
48416,6,796,772,0
80868,4,848,301,0
118278,28,94,460,0
65195,28,292,1076,0
107401,28,88,923,0
63710,6,888,526,0
110691,4,204,769,0
78656,6,127,1257,0
109464,27,590,127,0
13318,6,157,526,0
112288,13,44,1464,0
57895,30,705,1383,0
75260,4,765,892,0
100232,29,259,283,0
115945,27,583,954,0
5023,28,532,920,0
58317,4,510,1058,0
34277,27,907,1571,0
144,6,960,611,1
104924,17,796,1544,0
114353,4,226,410,0
90867,28,550,1312,0
105725,3,980,72,0
83963,6,815,391,0
91141,1,475,368,0
49089,4,228,401,0
17287,4,1045,1470,0
108967,13,878,1415,0
63543,17,853,63,0
34,17,810,1376,0
26016,4,699,415,0
61486,4,419,538,0
104229,28,271,1521,0
102448,12,398,1387,0
31403,4,239,785,0
6291,21,359,189,0
110121,21,310,733,0
125558,6,719,434,0
119622,28,916,184,0
86634,4,877,1105,0
56531,28,700,674,0
28346,4,946,203,0
25745,6,454,1258,0
119919,6,508,1120,0
5349,4,252,1152,0
26420,17,853,252,0
55980,28,95,1429,0
20782,27,907,353,0
33052,19,431,866,0
109989,19,431,567,0
61168,4,543,1216,0
21130,4,181,1075,0
80462,3,571,967,0
100121,6,786,1357,0
44708,28,812,51,0
35892,4,501,551,0
84176,6,253,892,0
126360,28,916,1521,0
33786,23,696,26,0
81653,4,640,276,0
98232,6,113,947,0
98827,28,674,1369,0
41940,4,777,197,0
25187,4,178,699,0
28800,24,989,608,0
77323,6,588,1083,0
76111,4,197,1190,0
58621,6,751,802,0
20781,3,1099,1061,0
15716,9,599,1171,0
4589,9,41,466,0
77467,15,837,628,0
123346,27,993,596,0
122882,6,719,127,0
32675,4,886,1403,1
39004,28,942,553,0
9003,4,1078,161,0
114400,6,644,793,0
117030,6,281,581,0
62842,21,331,635,0
79381,6,885,1493,0
95318,13,1016,180,0
8195,2,701,329,0
77568,30,779,1148,0
45270,21,907,290,0
62882,21,331,368,0
81144,6,744,1098,0
71707,22,591,78,0
17321,1,246,799,0
39950,13,596,460,0
120677,1,344,1198,0
56851,4,202,1460,0
98566,28,511,453,0
110566,24,287,1273,0
10690,28,810,1005,0
22239,15,286,1089,0
114595,28,12,443,0
108364,4,198,222,0
86645,6,170,1408,0
51004,28,103,302,0
84885,27,927,1495,0
90540,6,148,90,0
93985,6,881,1298,0
44059,13,295,1518,0
56350,27,927,433,0
87710,6,125,1165,0
93410,4,198,1431,0
21471,14,549,281,0
103340,4,1061,1167,0
3818,16,934,1441,0
86849,13,816,934,0
31049,21,814,1337,0
119800,21,449,413,0
2315,6,588,279,0
34126,4,193,959,0
69236,21,579,464,0
15890,6,155,149,0
102458,30,466,1043,0
84767,24,578,525,0
84221,29,259,35,0
35981,21,510,91,0
34545,4,539,381,0
434,1,985,1521,0
108412,28,81,1007,0
109304,9,976,627,0
107369,6,601,200,0
2529,24,535,287,0
81999,14,999,1382,0
11691,4,504,552,0
40184,4,233,1334,0
56090,6,1032,483,0
16281,5,436,590,0
64348,4,215,1321,0
13025,14,1044,628,0
11808,30,470,603,0
39562,4,430,1249,0
1990,14,655,194,0
744,6,513,1530,0
52729,7,986,732,0
64562,7,392,883,0
89652,28,447,1312,0
45966,4,886,422,1
51011,6,22,1413,0
13358,1,446,275,0
44009,9,976,1171,0
41679,4,493,173,0
107745,6,26,3,0
8329,15,837,1518,0
127708,4,892,1429,0
120252,17,583,453,0
64117,6,168,946,0
111821,4,199,844,0
124348,6,692,577,0
102963,6,513,488,0
106514,6,758,858,0
52247,28,95,401,0
71439,4,229,35,0
106689,6,156,514,0
122973,28,70,893,0
94603,28,78,206,0
55356,6,24,24,0
14885,28,102,1105,0
2071,4,705,1278,0
61328,1,1115,596,0
95420,7,17,28,0
57478,23,943,184,0
30291,4,1031,1220,0
27428,6,408,195,0
107989,28,1058,970,0
27937,15,1094,1516,0
2548,4,203,468,0
104786,24,18,755,0
91076,20,397,67,0
69353,28,754,1524,0
7417,9,442,250,0
72400,23,787,1324,0
122640,4,185,856,0
45205,28,490,287,0
32550,3,669,1067,0
1230,6,145,749,0
124165,28,283,461,0
109334,21,1104,15,0
57827,15,836,468,0
47063,27,241,687,0
118902,21,428,203,0
33532,27,929,874,0
96062,24,287,443,0
54054,28,437,670,0
94140,4,946,925,0
108868,13,580,934,0
39858,9,41,848,0
40016,4,526,262,1
127226,1,790,1169,0
125520,21,579,650,0
112162,24,705,570,0
11537,28,65,416,0
54597,30,492,1043,0
81724,28,911,441,0
121120,4,252,1289,0
15062,28,63,1104,0
67104,23,715,1252,0
26477,4,267,68,0
93925,28,63,81,0
5441,1,745,1378,0
32897,28,58,1380,0
37230,6,150,73,0
96609,6,137,302,0
41834,6,891,1487,0
101369,21,1101,189,0
46387,4,468,889,1
51678,4,192,1364,0
52619,13,527,1384,0
124644,4,470,332,0
55673,27,869,704,1
14560,1,667,131,0
69507,6,891,1016,0
36844,6,1029,1387,0
59184,6,468,1324,0
36542,6,987,1303,0
72785,25,514,1241,0
9481,21,602,135,0
56589,15,833,1305,0
120362,4,234,1384,0
126588,21,358,1473,0
2803,4,240,952,0
104794,6,1045,865,0
102821,4,176,614,0
28807,12,1089,195,0
24779,7,691,337,0
96073,4,1060,770,0
17641,15,720,1033,0
109298,9,40,515,0
72743,28,13,579,0
69330,30,526,831,0
76767,4,235,780,0
14152,19,431,761,0
98390,21,754,103,0
97161,4,1061,30,0
73604,19,689,28,0
49928,17,809,248,0
86613,14,1044,1312,0
119781,7,392,602,0
33413,17,703,453,0
16766,28,1017,1527,0
110714,14,999,1453,0
115850,6,440,374,0
4611,23,458,23,0
6724,17,1069,1104,0
73085,21,318,98,0
128253,4,514,110,0
66553,28,62,51,0
27172,6,714,765,0
74585,30,470,1017,0
117373,6,420,273,0
25952,1,470,1467,0
121153,19,455,389,0
125690,1,783,86,0
57900,19,955,281,0
14852,28,51,1316,0
109079,6,982,230,0
88053,1,1090,400,0
37168,3,980,1469,0
98217,4,1010,700,0
99800,6,146,581,0
13583,1,309,1087,0
98236,28,1058,1546,0
57188,27,981,128,1
29110,9,40,524,0
116223,23,1040,1195,0
101526,4,185,823,0
26770,1,435,175,0
56893,19,893,28,0
61165,16,279,461,0
50782,4,234,1034,0
56624,24,575,1218,0
83903,30,492,537,0
55589,4,178,1467,0
81266,3,669,811,0
56201,28,45,1237,0
13283,4,31,744,1
27860,17,809,1555,0
14174,6,770,1096,0
118677,15,396,293,0
58478,3,759,1392,0
74291,9,39,1025,0
40500,28,47,1408,0
69945,28,700,1482,0
11378,7,641,626,0
91422,4,684,148,0
52432,15,397,396,0
41838,24,575,749,0
80431,4,190,744,0
50872,3,759,750,0
127024,15,263,678,0
11559,21,708,569,0
127967,4,487,1087,0
41578,1,746,317,0
27516,6,734,862,0
43245,15,841,737,0
18732,30,1075,1441,0
54446,27,929,1384,0
94269,27,744,608,0
31398,28,757,174,0
116336,21,865,1164,0
99422,4,191,374,0
48277,4,501,1407,0
46758,28,292,1126,0
120375,28,804,1521,0
67292,4,203,1291,0
65420,24,105,1333,0
9663,21,355,131,0
34508,4,713,209,0
55122,4,592,596,0
99547,22,860,42,0
121007,28,1000,865,0
680,4,802,1485,0
24839,9,618,934,0
49111,28,494,674,0
115039,6,141,221,0
33914,4,240,1519,0
51,19,893,1506,0
78435,19,663,1408,0
27393,23,448,556,0
103200,4,233,357,0
16434,4,219,735,0
111593,4,504,536,0
127012,15,833,1088,0
87079,1,1093,935,0
76633,30,779,1017,0
94248,6,796,712,0
66388,28,65,1105,0
108889,4,203,993,0
111719,15,837,293,0
112105,23,619,26,0
35041,23,800,1007,0
19056,6,249,1506,0
86055,28,74,664,0
119513,6,734,257,0
86688,4,36,1232,0
1279,6,942,116,0
40270,6,644,655,0
51885,20,827,1025,0
14377,4,217,1367,0
1052,4,560,1494,0
109245,16,1043,1415,0
116233,28,554,75,0
53088,28,490,1573,0
49774,15,263,1582,0
5305,15,263,823,0
32920,28,645,614,0
124246,13,647,565,0
27651,4,227,209,0
121033,28,757,1137,0
16547,27,957,691,0
16557,3,795,1520,0
26156,3,980,60,0
10939,1,1090,1203,0
121821,15,671,1510,0
19091,23,873,1324,0
18866,19,279,569,0
22733,22,407,1157,0
84249,4,495,712,0
92125,27,1079,989,0
124495,7,687,732,0
97460,28,1002,1558,0
45333,24,705,480,0
5247,17,488,735,0
30602,6,673,1365,0
118206,6,892,745,0
3061,28,622,997,0
39831,23,418,81,0
88136,6,758,1123,0
107416,4,487,343,0
55456,4,1008,226,0
17492,30,783,828,0
92114,6,672,636,0
17473,6,150,1538,0
17591,21,324,1064,0
56826,1,521,598,0
41471,13,1109,460,0
73443,28,537,1142,0
20448,15,864,1059,0
76205,21,297,340,0
126054,4,239,828,0
63055,6,940,949,0
68806,16,662,1281,0
2481,28,885,33,0
31425,9,266,905,0
58804,14,938,1168,0
6526,4,229,441,0
36299,16,934,458,0
10101,6,673,268,0
31361,4,507,1471,0
94239,1,545,725,0
92988,28,449,1338,0
127898,6,886,191,0
30700,27,452,174,0
16575,4,215,915,0
13915,1,1011,135,0
17576,6,139,1345,0
79706,4,880,314,0
26396,28,622,544,0
21618,6,25,561,0
68431,21,857,269,0
658,28,762,549,0
16329,19,1043,1152,0
67051,28,1086,771,0
63840,1,746,477,0
118097,28,481,544,0
91050,1,973,235,0
51659,21,773,1320,0
16684,29,689,994,0
114133,4,1008,1037,0
100803,6,844,520,0
52594,7,687,905,0
49660,23,443,1106,0
13131,17,1069,1059,0
20485,6,27,515,0
112913,28,257,62,0
64691,28,276,1560,0
63771,5,871,231,0
35666,23,643,570,0
61842,17,1069,854,0
56837,6,692,543,0
7553,15,843,1404,0
96204,28,983,697,0
24542,4,1059,1478,0
13142,13,1079,1475,0
64800,28,80,765,0
105199,4,239,44,0
104070,6,137,1084,0
61097,1,937,111,0
30131,4,208,1517,0
64195,28,738,58,0
88755,19,893,686,0
106777,4,539,1576,0
73598,6,111,418,0
104114,14,270,422,0
74429,28,627,714,0
46647,21,672,15,0
25527,7,691,677,0
102180,6,139,574,0
101581,29,431,806,0
73697,4,903,771,0
50083,21,563,683,0
40421,28,84,12,0
28779,6,165,1480,0
38527,28,501,797,0
91948,28,278,1064,0
70018,28,470,1117,0
108103,21,1067,588,0
28166,28,63,1372,0
62786,7,17,602,0
108266,4,197,140,0
69832,6,516,112,0
100299,6,143,948,0
77021,4,774,1247,0
76719,6,667,752,0
21067,3,913,331,0
106141,24,705,42,0
77771,6,262,164,0
69749,12,718,787,0
62918,6,844,1170,0
43620,6,162,1016,0
2745,2,242,538,0
76191,1,435,919,0
53581,4,289,616,0
1759,28,78,1147,0
50032,21,614,63,0
110130,30,496,46,0
73726,15,840,1518,0
82762,4,555,766,0
122980,4,560,1442,0
33076,15,1094,1005,0
69424,6,920,851,0
51411,15,720,450,0
96994,15,286,1438,0
105676,1,339,1357,0
41316,17,981,844,0
10384,4,1064,634,0
58275,30,572,169,0
109002,6,268,372,0
801,4,32,1168,0
63263,28,257,1188,0
73372,6,249,600,0
60623,1,754,178,0
37874,6,454,1537,0
127262,16,662,995,0
81006,28,1085,1482,0
82439,15,837,1,0
121740,3,795,1352,0
25680,3,759,691,0
103778,15,671,686,0
25237,4,1024,33,0
30974,9,39,1224,0
58751,1,875,611,0
92658,20,584,1192,0
41057,6,128,875,0
121437,6,1114,1480,0
31243,4,185,34,0
32306,6,162,1502,0
29092,4,949,358,0
68410,24,989,24,0
60371,3,506,327,0
25808,4,1052,1480,0
109173,6,681,17,0
25914,9,799,103,0
95255,28,550,1330,0
2590,28,622,1263,0
128084,13,744,244,0
75300,13,612,1252,0
45881,4,713,863,0
48720,6,504,269,0
93544,24,575,1410,0
119944,4,699,242,0
5605,4,221,1317,0
91943,6,114,989,0
69780,28,707,317,0
84551,6,763,809,0
1372,21,646,1017,0
117615,6,1027,557,0
87901,4,182,446,0
65452,23,445,1099,0
92515,4,419,1142,0
63733,29,1043,1506,0
70252,6,268,75,0
58585,15,403,1473,0
63296,6,512,1559,0
66163,4,274,467,0
74445,7,1050,332,0
77607,28,922,274,0
33905,24,989,495,0
111360,4,290,942,0
48993,4,211,45,0
125705,16,1043,1323,0
46857,7,1102,729,0
57084,16,732,367,0
48807,17,781,890,0
89001,20,726,1192,0
71305,7,1050,1109,0
96251,1,775,1335,0
87886,15,671,128,1
116759,28,283,718,0
11106,28,12,138,0
70101,6,470,1076,0
2660,6,133,1371,0
89524,21,708,1542,0
77811,21,865,401,0
46255,29,259,377,0
114050,6,123,1289,0
111832,14,35,1440,0
7696,9,932,555,0
5061,22,895,754,0
120328,6,1021,110,0
122911,6,951,1497,0
16648,19,955,1491,0
80116,23,443,498,0
15017,21,865,1017,0
68690,28,8,176,0
113168,30,108,879,0
2640,27,993,557,0
124875,13,580,971,0
70258,6,406,1159,0
12025,17,1077,430,0
95930,21,1076,713,0
125273,4,499,330,0
36501,28,72,879,0
38498,4,204,1250,0
106450,28,481,525,0
65663,28,1085,598,0
10249,28,627,352,0
63753,28,807,1444,0
122480,25,1047,607,0
23212,6,167,1466,0
106821,6,1045,1081,0
46492,6,158,1340,0
49973,28,61,1001,0
6758,17,173,1144,0
65138,6,293,92,0
107178,16,15,1366,0
55166,4,419,751,0
45790,15,721,1345,0
46019,28,91,361,0
53823,6,115,1304,0
64967,6,166,987,0
4114,28,91,649,0
13725,6,149,1477,0
69142,22,935,205,0
79096,24,535,205,0
66657,28,94,537,0
111260,28,11,1418,0
39183,28,83,171,0
8017,4,211,900,0
19230,28,656,1373,0
57501,21,858,1255,0
84890,24,635,1007,0
88790,28,57,982,0
41113,15,671,1457,0
64123,6,773,143,0
18219,28,84,266,0
114372,28,8,1384,0
41202,28,656,441,0
57709,4,482,255,0
103160,4,503,1514,0
37109,4,482,367,0
98843,4,252,535,0
16911,4,240,541,0
104395,28,45,615,0
12008,30,492,141,0
43103,6,115,1347,0
113583,21,579,1355,0
37102,23,445,960,0
107175,4,187,1459,0
65166,14,270,711,0
36353,17,652,1232,0
60220,6,418,878,0
63552,21,1001,1215,0
104668,3,980,750,0
126389,4,533,384,0
95271,1,305,290,0
74952,19,663,80,0
84910,4,178,86,0
111439,4,698,1552,0
71994,4,228,164,0
115026,4,886,905,1
70307,24,535,898,0
54229,4,222,679,0
30643,30,470,1285,0
101726,28,10,683,0
69253,4,470,884,0
45138,28,257,293,0
86,28,73,598,0
110100,23,619,659,0
107698,6,115,559,0
12367,28,68,167,0
82927,17,853,1444,0
119099,9,899,575,0
31624,6,268,1546,0
74326,4,699,842,0
30687,2,768,1208,0
107235,6,1025,1582,0
124522,28,793,456,0
16013,5,525,401,0
25071,6,137,241,0
20354,9,599,1514,0
6597,2,978,528,0
124451,17,906,606,0
122197,28,97,1486,0
30128,4,557,1402,0
92448,28,7,1399,0
104192,17,1069,1399,0
24569,6,942,1011,0
125437,6,122,1438,0
4532,28,58,749,0
61104,6,454,640,1
55809,27,993,873,0
26954,4,30,1155,1
19814,12,864,1463,0
49272,4,699,456,0
54886,9,618,924,0
16018,23,243,484,0
117067,4,238,1062,0
7919,28,12,1528,0
17343,1,1020,294,0
64333,16,280,267,0
123491,21,314,801,0
6209,6,1065,273,0
106429,4,869,1216,1
122686,30,496,268,0
96937,6,705,1506,0
116521,6,1032,432,0
102717,23,443,91,0
55791,15,843,1117,0
97968,28,755,27,0
68549,27,38,944,0
87171,6,954,197,0
2561,6,22,737,0
109052,13,415,508,0
44677,6,919,1551,0
54892,27,583,464,0
96480,23,448,1384,0
1830,17,810,709,0
5705,28,1081,1234,0
28619,15,833,240,0
22434,29,934,201,0
19874,28,77,745,0
88745,4,254,1321,0
98545,17,809,1475,0
106708,6,625,268,0
44541,22,803,119,0
